"_id",Location,window.start,window.end,l.0.sensor,l.0.value,l.1.sensor,l.1.value,l.2.sensor,l.2.value,l.3.sensor,l.3.value,l.4.sensor,l.4.value,l.5.sensor,l.5.value,l.6.sensor,l.6.value,l.7.sensor,l.7.value,l.8.sensor,l.8.value,l.9.sensor,l.9.value,l.10.sensor,l.10.value,l.11.sensor,l.11.value,l.12.sensor,l.12.value,l.13.sensor,l.13.value,l.14.sensor,l.14.value,l.15.sensor,l.15.value,l.16.sensor,l.16.value,l.17.sensor,l.17.value,l.18.sensor,l.18.value,l.19.sensor,l.19.value,l.20.sensor,l.20.value,l.21.sensor,l.21.value,l.22.sensor,l.22.value,l.23.sensor,l.23.value,l.24.sensor,l.24.value,l.25.sensor,l.25.value,l.26.sensor,l.26.value,l.27.sensor,l.27.value,l.28.sensor,l.28.value,l.29.sensor,l.29.value,l.30.sensor,l.30.value,l.31.sensor,l.31.value,l.32.sensor,l.32.value,l.33.sensor,l.33.value,l.34.sensor,l.34.value,l.35.sensor,l.35.value,l.36.sensor,l.36.value,l.37.sensor,l.37.value,l.38.sensor,l.38.value,l.39.sensor,l.39.value,l.40.sensor,l.40.value,l.41.sensor,l.41.value,l.42.sensor,l.42.value,l.43.sensor,l.43.value,l.44.sensor,l.44.value,l.45.sensor,l.45.value,l.46.sensor,l.46.value,l.47.sensor,l.47.value,l.48.sensor,l.48.value,l.49.sensor,l.49.value,l.50.sensor,l.50.value,l.51.sensor,l.51.value,l.52.sensor,l.52.value,l.53.sensor,l.53.value,l.54.sensor,l.54.value,l.55.sensor,l.55.value,l.56.sensor,l.56.value,l.57.sensor,l.57.value,l.58.sensor,l.58.value,l.59.sensor,l.59.value,l.60.sensor,l.60.value,l.61.sensor,l.61.value,l.62.sensor,l.62.value,l.63.sensor,l.63.value,l.64.sensor,l.64.value,l.65.sensor,l.65.value,l.66.sensor,l.66.value,VW30cm,VW60cm,VW90cm,VW120cm,VW150cm,T30cm,T60cm,T90cm,T120cm,T150cm,Date,Time,DMN.BR09,DMN.BR08,DMN.BR07,DMN.BR06,DMN.BR05,DMN.BR04,DMN.BR03,DMN.BR02,DMN.BR13,DMN.BR01,DMN.BR12,DMN.BR11,DMN.BR10,DMN.Accuracy,DMN.DUD,DMN.DQA,DMN.Completeness,DMN.runTime
61d05e6ebf56362b3e90d5da,CAF02,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,VW90cm,0.83,VW30cm,0.67,VW90cm,0.02,VW120cm,0.68,T150cm,6.81,VW150cm,0.72,T60cm,0.55,T90cm,3.17,VW150cm,0.79,T150cm,45.45,VW90cm,0.8,T60cm,7.79,VW120cm,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,0.5499999999999999,0.34,0.755,,4.17,3.17,,26.130000000000003,01/01/2022,15:00:00,unrealistic,2,2,2,2,2,true,true,unusual,true,unrealistic,realistic,unrealistic,20,do not use,bad quality,5,0
61d05e71bf56362b3e90d5db,CAF05,2022-01-01T13:59:30.000Z,2022-01-01T14:00:00.000Z,T30cm,40.4,VW30cm,0.08,VW60cm,0.15,VW90cm,0.78,T90cm,40.91,VW150cm,0.56,T60cm,9.23,VW90cm,0.9,VW90cm,0.71,VW60cm,0.05,T120cm,23.6,VW30cm,0.54,T120cm,5.15,VW30cm,0.58,T90cm,30.3,T30cm,1.38,VW150cm,0.21,T60cm,31.01,VW60cm,0.16,T30cm,23.84,T60cm,15.01,VW30cm,0.84,VW60cm,0.53,VW90cm,0.28,VW60cm,0.37,T60cm,8.44,VW90cm,0.31,VW150cm,,T60cm,36.57,VW120cm,0.07,T90cm,42.95,VW90cm,0.88,VW60cm,0.59,VW60cm,0.76,VW30cm,0.67,VW60cm,0.48,VW120cm,0.06,VW30cm,0.2,VW60cm,0.19,T150cm,15.76,T30cm,4.34,VW120cm,0.94,VW90cm,0.37,T150cm,48.87,T30cm,40.23,T120cm,25.09,T150cm,44.6,VW120cm,0.04,VW120cm,0.39,T150cm,9.54,VW30cm,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5285714285714286,0.36444444444444446,0.6042857142857142,0.3,,22.038,20.052,38.053333333333335,17.94666666666667,29.692499999999995,01/01/2022,14:59:30,realistic,2,2,2,2,2,true,true,unrealistic,true,realistic,realistic,realistic,80,use,suitable,5,0
61d05e74bf56362b3e90d5dc,CAF01,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,T60cm,35.82,T60cm,24.52,VW60cm,0.99,T60cm,25.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,28.536666666666665,,,,01/01/2022,15:00:00,unrealistic,0,0,0,2,0,true,true,unrealistic,true,unrealistic,unrealistic,unusual,0,do not use,bad quality,1,0
61d05e74bf56362b3e90d5dd,CAF02,2022-01-01T13:59:30.000Z,2022-01-01T14:00:00.000Z,T30cm,5.86,VW90cm,0.17,VW60cm,0.76,T60cm,17.98,T30cm,40.04,T30cm,8.98,VW150cm,0.7,T30cm,5.52,VW90cm,0.81,VW120cm,0.74,T90cm,16.79,T30cm,48.22,VW120cm,0.67,T150cm,21.49,VW120cm,0.7,T30cm,26.71,T120cm,47.39,VW90cm,0.91,T150cm,41.29,VW60cm,0.29,T30cm,26.19,VW60cm,0.78,VW90cm,0.23,VW30cm,0.0,VW60cm,0.09,VW60cm,0.0,T60cm,26.86,VW120cm,0.24,VW30cm,0.84,VW120cm,0.88,T90cm,2.43,VW150cm,0.81,T120cm,48.52,VW90cm,0.61,VW60cm,0.82,VW120cm,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.4566666666666667,0.546,0.5950000000000001,0.755,23.07428571428571,22.42,9.61,47.955,31.39,01/01/2022,14:59:30,realistic,2,2,2,2,2,true,true,unusual,true,unusual,realistic,realistic,60,use,enough quality,5,0
61d05e78bf56362b3e90d5de,N/A,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,T30cm,4.66,VW30cm,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,4.66,,,,,01/01/2022,15:00:00,realistic,0,0,0,0,2,true,true,unrealistic,true,unrealistic,unrealistic,unrealistic,20,do not use,bad quality,1,0
61d05e79bf56362b3e90d5df,CAF05,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,T120cm,39.19,VW60cm,0.41,T30cm,10.74,T150cm,41.33,VW30cm,0.69,VW120cm,0.25,VW120cm,0.36,VW90cm,0.56,VW120cm,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.41,0.56,0.22,,10.74,,,39.19,41.33,01/01/2022,15:00:00,realistic,2,2,2,2,2,true,true,unrealistic,true,realistic,unrealistic,unrealistic,40,do not use,bad quality,5,0
61d05e7abf56362b3e90d5e0,N/A,2022-01-01T13:59:30.000Z,2022-01-01T14:00:00.000Z,T60cm,37.12,VW30cm,0.44,T120cm,11.98,VW150cm,0.33,T30cm,20.52,VW60cm,0.55,T60cm,25.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.55,,,0.33,20.52,31.214999999999996,,11.98,,01/01/2022,14:59:30,realistic,2,2,0,2,2,true,true,unrealistic,true,unrealistic,unrealistic,realistic,40,do not use,bad quality,4,1
61d05e7cbf56362b3e90d5e1,CAF03,2022-01-01T13:59:30.000Z,2022-01-01T14:00:00.000Z,VW150cm,0.12,VW30cm,0.28,T150cm,15.52,T90cm,36.62,T90cm,1.42,T60cm,3.58,T30cm,9.12,T90cm,43.76,T150cm,48.28,VW60cm,0.24,VW120cm,0.97,VW120cm,0.4,VW90cm,0.15,T120cm,35.37,VW90cm,0.14,VW60cm,0.63,T30cm,7.95,VW90cm,0.93,T90cm,46.21,VW150cm,0.25,T30cm,15.02,T60cm,23.48,T120cm,29.81,VW30cm,0.25,VW120cm,0.7,VW150cm,0.14,VW30cm,0.69,VW30cm,0.58,VW90cm,0.19,T120cm,39.21,T150cm,34.4,VW30cm,0.26,T60cm,30.43,VW60cm,0.68,T120cm,,T90cm,28.67,VW30cm,0.4,VW30cm,0.36,T120cm,12.81,VW60cm,0.48,T90cm,39.32,T30cm,45.53,T60cm,48.53,T90cm,39.57,T90cm,42.75,T60cm,12.69,VW150cm,0.89,T90cm,38.78,VW90cm,0.98,VW60cm,0.37,VW60cm,0.93,T30cm,31.83,T150cm,24.38,T90cm,32.38,T60cm,37.94,T150cm,45.78,VW30cm,0.85,,,,,,,,,,,,,,,,,,,,,0.45874999999999994,0.555,0.47800000000000004,0.6900000000000001,0.35,21.89,26.108333333333334,34.948,,33.672,01/01/2022,14:59:30,realistic,2,2,2,2,2,true,true,realistic,true,unrealistic,realistic,realistic,60,use,enough quality,5,0
61d05e7cbf56362b3e90d5e2,CAF04,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,VW60cm,0.87,VW150cm,0.06,T120cm,33.05,VW120cm,0.45,T90cm,11.84,T60cm,8.42,T120cm,42.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,0.45,0.06,,8.42,11.84,37.845,,01/01/2022,15:00:00,unrealistic,2,2,2,2,0,true,true,unrealistic,true,realistic,unrealistic,unusual,20,do not use,bad quality,4,0
61d05e7cbf56362b3e90d5e3,CAF03,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,VW30cm,0.29,T120cm,44.51,T30cm,33.4,VW60cm,0.2,VW60cm,0.96,T120cm,1.24,T90cm,41.94,T30cm,26.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.58,,,,30.09,,41.94,22.875,,01/01/2022,15:00:00,realistic,0,2,2,2,2,true,true,unrealistic,true,unrealistic,unrealistic,unrealistic,20,do not use,bad quality,4,0
61d05e82bf56362b3e90d5e5,CAF01,2022-01-01T13:59:30.000Z,2022-01-01T14:00:00.000Z,VW120cm,0.04,VW60cm,0.31,VW120cm,0.72,VW120cm,0.56,T90cm,39.02,VW60cm,0.96,T150cm,28.26,T120cm,36.58,T150cm,48.62,T60cm,46.44,VW30cm,0.04,VW60cm,0.01,VW30cm,0.27,VW30cm,0.67,VW150cm,0.95,T60cm,6.9,T90cm,10.09,VW90cm,0.1,T150cm,12.77,VW150cm,0.56,T30cm,14.73,VW90cm,0.01,T30cm,42.28,T90cm,38.3,VW30cm,0.85,VW90cm,0.23,T90cm,2.52,VW120cm,,T30cm,16.79,VW120cm,0.23,VW30cm,0.69,VW90cm,0.31,T30cm,31.58,VW150cm,,T30cm,30.24,VW150cm,0.99,VW90cm,0.0,T120cm,30.41,VW120cm,0.35,VW30cm,0.6,T150cm,31.83,VW90cm,,VW150cm,0.57,T60cm,43.26,VW30cm,0.32,T30cm,2.77,VW30cm,0.88,T120cm,45.05,T90cm,15.19,T30cm,15.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.4266666666666667,,,,21.944285714285716,32.199999999999996,21.023999999999997,37.346666666666664,30.369999999999997,01/01/2022,14:59:30,realistic,2,2,2,2,2,true,true,unrealistic,true,unrealistic,unrealistic,realistic,40,do not use,bad quality,5,1
61d05e8abf56362b3e90d5e7,CAF02,2022-01-01T14:00:30.000Z,2022-01-01T14:01:00.000Z,VW30cm,0.71,T30cm,27.46,VW90cm,0.07,T90cm,21.22,T150cm,2.18,VW120cm,0.49,T30cm,20.21,VW90cm,0.34,VW30cm,0.97,VW150cm,0.43,VW90cm,0.02,VW30cm,0.1,VW60cm,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5933333333333334,0.4,0.14333333333333334,0.49,0.43,23.835,,21.22,,2.18,01/01/2022,15:00:30,realistic,2,2,2,2,2,true,true,realistic,true,unrealistic,unrealistic,unrealistic,20,do not use,bad quality,5,0
61d05e8fbf56362b3e90d5e8,CAF02,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,VW90cm,0.83,VW30cm,0.67,VW90cm,0.02,VW120cm,0.68,T150cm,6.81,VW150cm,0.72,T60cm,0.55,T90cm,3.17,VW150cm,0.79,T150cm,45.45,VW90cm,0.8,T60cm,7.79,VW120cm,0.0,T90cm,6.09,T90cm,38.21,VW90cm,0.26,T30cm,45.67,T120cm,1.02,T90cm,0.39,T30cm,12.39,T60cm,2.06,T120cm,22.24,VW150cm,0.81,VW30cm,0.52,T120cm,3.6,VW150cm,,T90cm,25.7,VW90cm,0.28,T60cm,39.13,VW30cm,0.4,VW60cm,0.34,VW120cm,0.84,T120cm,38.74,T150cm,5.04,T30cm,44.45,T30cm,37.69,VW150cm,0.75,T150cm,47.76,VW30cm,0.14,T60cm,16.35,T150cm,41.84,VW30cm,0.45,T30cm,18.91,VW90cm,0.23,VW30cm,0.61,T120cm,28.04,VW120cm,0.68,T30cm,10.25,T90cm,,VW120cm,0.81,T120cm,31.71,VW30cm,0.01,T60cm,38.11,T120cm,11.64,VW90cm,0.77,VW90cm,0.07,T30cm,17.65,T30cm,37.93,VW60cm,0.09,VW120cm,0.33,T30cm,30.25,T90cm,11.98,VW150cm,0.49,,,,,,,,,0.39999999999999997,0.21500000000000002,0.4075,0.5566666666666668,,28.354444444444443,17.331666666666667,,19.57,29.380000000000003,01/01/2022,15:00:00,realistic,2,2,2,2,2,true,true,unrealistic,true,realistic,unrealistic,realistic,60,use,enough quality,5,0
61d05e94bf56362b3e90d5ea,CAF01,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,T60cm,35.82,T60cm,24.52,VW60cm,0.99,T60cm,25.27,T30cm,31.94,VW120cm,0.44,T60cm,26.93,VW150cm,,VW120cm,0.67,VW30cm,0.25,T90cm,,T90cm,32.32,VW30cm,0.88,VW120cm,0.94,VW90cm,0.09,T90cm,21.05,T90cm,30.84,VW30cm,0.25,T120cm,13.54,VW150cm,0.72,T60cm,45.07,T90cm,11.11,T60cm,27.36,T90cm,27.04,T60cm,31.98,T30cm,36.54,T60cm,48.18,VW90cm,0.88,VW90cm,0.8,T30cm,20.93,T30cm,40.29,T90cm,17.08,VW150cm,0.31,VW30cm,0.26,T120cm,17.86,VW30cm,0.5,VW60cm,0.19,VW90cm,0.29,T60cm,43.08,T120cm,33.65,T90cm,12.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42799999999999994,0.59,0.515,0.6833333333333332,,32.425,34.24555555555555,,21.683333333333334,,01/01/2022,15:00:00,realistic,0,2,2,2,2,true,true,unrealistic,true,realistic,unrealistic,realistic,60,use,enough quality,4,0
61d05e95bf56362b3e90d5eb,CAF05,2022-01-01T14:00:30.000Z,2022-01-01T14:01:00.000Z,T150cm,14.05,T30cm,26.64,T30cm,2.44,VW120cm,0.1,VW60cm,0.46,VW150cm,0.4,T30cm,18.73,VW60cm,0.83,T120cm,24.5,VW60cm,0.77,VW90cm,,VW150cm,0.52,T30cm,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6866666666666666,,0.1,0.46,13.162500000000001,,,24.5,14.05,01/01/2022,15:00:30,unrealistic,2,2,0,2,2,true,true,realistic,true,unrealistic,unrealistic,unrealistic,0,do not use,bad quality,4,0
61d05e96bf56362b3e90d5ec,N/A,2022-01-01T14:00:30.000Z,2022-01-01T14:01:00.000Z,VW60cm,0.59,T120cm,40.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,,40.56,,01/01/2022,15:00:30,unrealistic,0,2,0,2,0,true,true,unrealistic,true,unrealistic,unrealistic,unrealistic,0,do not use,bad quality,2,1
61d05e99bf56362b3e90d5ed,N/A,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,T30cm,4.66,VW30cm,0.42,VW30cm,0.67,VW30cm,0.47,VW120cm,0.72,VW120cm,0.92,VW120cm,0.36,VW150cm,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,0.6666666666666666,0.26,4.66,,,,,01/01/2022,15:00:00,realistic,2,2,0,0,2,true,true,unrealistic,true,unrealistic,unrealistic,unrealistic,20,do not use,bad quality,3,0
61d05e9cbf56362b3e90d5ee,CAF05,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,T120cm,39.19,VW60cm,0.41,T30cm,10.74,T150cm,41.33,VW30cm,0.69,VW120cm,0.25,VW120cm,0.36,VW90cm,0.56,VW120cm,0.05,VW150cm,0.03,VW150cm,0.41,T150cm,41.89,VW90cm,0.44,VW30cm,0.08,VW150cm,0.37,VW90cm,0.18,T90cm,34.56,VW60cm,0.74,VW120cm,0.37,T30cm,48.63,VW90cm,0.59,T120cm,38.36,T30cm,42.91,T120cm,48.76,VW150cm,0.82,T150cm,11.74,VW30cm,0.12,VW30cm,0.42,VW60cm,0.06,T120cm,16.06,T90cm,3.65,VW120cm,0.77,VW60cm,0.1,T120cm,41.36,T90cm,23.77,VW90cm,0.58,VW60cm,0.82,T150cm,24.2,VW150cm,0.93,VW60cm,0.21,VW30cm,0.78,T120cm,21.71,VW60cm,0.82,T30cm,19.79,VW90cm,0.23,T60cm,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418,0.4514285714285714,0.43,0.36,0.512,30.5175,6.95,20.66,34.24,29.79,01/01/2022,15:00:00,realistic,2,2,2,2,2,true,true,realistic,true,realistic,realistic,realistic,80,use,suitable,5,1
61d05ea0bf56362b3e90d5ef,CAF03,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,VW30cm,0.29,T120cm,44.51,T30cm,33.4,VW60cm,0.2,VW60cm,0.96,T120cm,1.24,T90cm,41.94,T30cm,26.78,VW60cm,0.55,VW30cm,0.27,T120cm,39.71,VW30cm,0.48,T60cm,18.3,T150cm,44.22,VW120cm,0.4,T120cm,24.07,VW60cm,0.58,VW150cm,0.59,VW120cm,0.74,T30cm,23.66,T60cm,39.76,T60cm,37.32,VW60cm,0.65,VW60cm,0.96,T150cm,24.13,T150cm,15.86,VW60cm,0.75,T120cm,45.42,T60cm,41.42,VW60cm,0.78,T150cm,35.51,VW120cm,0.6,VW30cm,0.06,VW60cm,0.16,VW120cm,0.54,T150cm,27.78,T120cm,9.45,VW150cm,0.09,VW30cm,0.88,T60cm,24.47,VW60cm,0.18,VW150cm,0.32,T60cm,17.1,T60cm,37.18,VW90cm,0.34,T90cm,20.19,T30cm,46.27,T150cm,4.16,T60cm,19.91,T30cm,10.38,VW150cm,0.58,T120cm,8.64,T60cm,48.99,T150cm,3.13,VW120cm,0.73,VW150cm,0.99,T150cm,18.43,T30cm,25.49,VW30cm,0.71,VW120cm,0.62,,,,,,,,,,,,,,,0.4483333333333333,0.5770000000000001,0.34,0.6050000000000001,0.514,27.663333333333338,31.605555555555554,31.064999999999998,24.719999999999995,21.6525,01/01/2022,15:00:00,realistic,2,2,2,2,2,true,true,realistic,true,realistic,realistic,realistic,80,use,suitable,5,1
61d05ea0bf56362b3e90d5f0,CAF04,2022-01-01T14:00:00.000Z,2022-01-01T14:00:30.000Z,VW60cm,0.87,VW150cm,0.06,T120cm,33.05,VW120cm,0.45,T90cm,11.84,T60cm,8.42,T120cm,42.64,T150cm,43.44,T90cm,10.68,VW60cm,0.05,T150cm,42.55,T120cm,27.49,T30cm,39.85,T60cm,26.27,T150cm,32.32,T150cm,7.6,VW120cm,0.54,T120cm,0.36,T90cm,38.03,VW90cm,0.6,T120cm,8.99,VW90cm,0.69,T60cm,49.7,T30cm,30.97,VW150cm,0.74,VW90cm,0.0,VW30cm,0.54,VW120cm,0.29,VW60cm,0.51,VW30cm,0.19,T90cm,38.62,T30cm,45.48,VW120cm,0.53,VW90cm,0.77,T90cm,49.78,VW60cm,0.87,VW150cm,0.4,T90cm,10.17,VW30cm,0.74,T60cm,22.36,VW60cm,0.75,T30cm,26.88,T30cm,14.09,T90cm,47.55,VW30cm,0.21,VW150cm,0.68,VW120cm,0.26,T120cm,17.26,T90cm,28.8,VW30cm,0.1,VW60cm,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356,0.6733333333333333,0.515,0.41400000000000003,0.4700000000000001,31.453999999999997,26.6875,29.433749999999996,21.631666666666664,31.4775,01/01/2022,15:00:00,realistic,2,2,2,2,2,true,true,realistic,true,realistic,realistic,realistic,80,use,suitable,5,0
61d05ea4bf56362b3e90d5f1,CAF01,2022-01-01T14:00:30.000Z,2022-01-01T14:01:00.000Z,VW90cm,0.73,T120cm,18.86,VW30cm,0.76,T90cm,14.26,T30cm,45.41,T120cm,14.3,T60cm,2.86,T60cm,41.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,0.73,,,45.41,22.375,14.26,16.58,,01/01/2022,15:00:30,unusual,0,2,2,2,2,true,true,unrealistic,true,unrealistic,unusual,unrealistic,0,do not use,bad quality,4,1
61d05ea4bf56362b3e90d5f2,CAF03,2022-01-01T14:00:30.000Z,2022-01-01T14:01:00.000Z,T60cm,18.27,VW150cm,0.83,T30cm,17.3,VW60cm,0.89,T150cm,23.99,VW30cm,0.09,T90cm,44.64,T90cm,7.32,VW60cm,0.49,T30cm,7.06,T150cm,3.59,VW120cm,0.34,T120cm,31.99,VW90cm,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.69,0.58,0.34,0.83,12.18,18.27,25.98,31.99,13.79,01/01/2022,15:00:30,unrealistic,2,2,2,2,2,true,true,unusual,true,realistic,realistic,realistic,60,use,enough quality,5,0
61d05ea8bf56362b3e90d5f3,CAF04,2022-01-01T14:00:30.000Z,2022-01-01T14:01:00.000Z,T30cm,49.1,T90cm,46.62,T30cm,44.83,T60cm,30.24,T120cm,40.26,VW150cm,0.44,VW60cm,0.54,T60cm,49.54,VW120cm,0.83,T150cm,8.86,T30cm,34.24,T60cm,35.3,T90cm,8.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,0.83,0.44,42.723333333333336,38.36,27.77,40.26,8.86,01/01/2022,15:00:30,unrealistic,2,2,2,2,2,true,true,realistic,true,unusual,unrealistic,realistic,20,do not use,bad quality,5,0
61d05eaebf56362b3e90d5f5,CAF02,2022-01-01T14:00:30.000Z,2022-01-01T14:01:00.000Z,VW30cm,0.71,T30cm,27.46,VW90cm,0.07,T90cm,21.22,T150cm,2.18,VW120cm,0.49,T30cm,20.21,VW90cm,0.34,VW30cm,0.97,VW150cm,0.43,VW90cm,0.02,VW30cm,0.1,VW60cm,0.4,VW120cm,0.84,VW150cm,0.9,T150cm,41.7,T120cm,39.41,T60cm,31.54,T90cm,9.55,VW150cm,0.47,T120cm,47.18,VW30cm,0.74,VW120cm,0.2,VW60cm,0.93,VW30cm,0.52,VW60cm,0.52,VW150cm,0.05,VW30cm,0.17,T120cm,48.56,VW30cm,0.76,T30cm,32.12,VW150cm,0.23,VW120cm,0.44,T120cm,8.71,T30cm,37.36,VW150cm,0.85,VW120cm,0.63,T30cm,17.43,VW30cm,0.35,T120cm,45.44,VW30cm,0.06,VW150cm,0.43,VW60cm,0.98,T90cm,23.33,T150cm,0.66,T120cm,3.85,T150cm,35.48,VW30cm,0.54,VW30cm,0.48,T30cm,41.45,T90cm,37.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4909090909090908,0.7075,0.14333333333333334,0.52,0.48000000000000004,29.338333333333328,31.54,22.822499999999998,32.19166666666667,20.005,01/01/2022,15:00:30,realistic,2,2,2,2,2,true,true,realistic,true,realistic,unrealistic,unusual,40,do not use,bad quality,5,0
61d05eb2bf56362b3e90d5f6,CAF03,2022-01-01T14:01:00.000Z,2022-01-01T14:01:30.000Z,VW30cm,0.72,T30cm,38.11,T120cm,17.89,VW150cm,0.93,VW30cm,0.75,VW120cm,0.96,T90cm,38.47,VW90cm,0.43,VW60cm,0.36,T60cm,30.19,VW90cm,0.36,VW60cm,0.42,VW60cm,0.64,VW120cm,0.16,T150cm,27.83,T30cm,42.02,T60cm,43.62,T90cm,28.48,T60cm,5.8,T90cm,13.99,T30cm,31.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735,0.47333333333333333,0.395,0.5599999999999999,0.93,37.19,26.536666666666665,26.98,17.89,27.83,01/01/2022,15:01:00,unusual,2,2,2,2,2,true,true,unusual,true,realistic,realistic,realistic,60,use,enough quality,5,0
61d05eb6bf56362b3e90d5f7,N/A,2022-01-01T14:01:00.000Z,2022-01-01T14:01:30.000Z,T150cm,23.87,VW30cm,0.51,T60cm,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,16.75,,,23.87,01/01/2022,15:01:00,unrealistic,2,0,0,2,2,true,true,unrealistic,true,unrealistic,unrealistic,unrealistic,0,do not use,bad quality,3,0
